,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,ArrDelay,AirTime,Distance,plane_age
2142578,2008,4,24,4,623.0,806.0,6.0,140.0,965,8.0
2142579,2008,4,9,3,659.0,809.0,2.0,113.0,787,8.0
2142580,2008,4,28,1,750.0,908.0,1.0,176.0,1303,8.0
2142581,2008,4,12,6,1637.0,1929.0,29.0,141.0,1065,8.0
2142582,2008,4,21,1,1808.0,1943.0,24.0,185.0,1303,8.0
2142583,2008,4,14,1,1901.0,2225.0,7.0,308.0,2454,8.0
2142584,2008,4,21,1,1444.0,1531.0,5.0,27.0,140,8.0
2142585,2008,4,24,4,1848.0,2004.0,45.0,181.0,1303,8.0
2142586,2008,4,11,5,906.0,1224.0,-13.0,148.0,1086,8.0
2142587,2008,4,25,5,739.0,1603.0,-9.0,288.0,2425,8.0
2142588,2008,4,10,4,1418.0,1716.0,9.0,101.0,787,8.0
2142589,2008,4,12,6,1215.0,1543.0,56.0,175.0,1065,8.0
2142590,2008,4,8,2,1754.0,1914.0,14.0,61.0,305,8.0
2142591,2008,4,30,3,1957.0,2113.0,15.0,40.0,191,8.0
2142592,2008,4,13,7,1943.0,2304.0,-3.0,101.0,956,8.0
2142593,2008,4,3,4,1914.0,2340.0,0.0,178.0,1400,8.0
2142594,2008,4,27,7,1548.0,1716.0,5.0,181.0,1379,8.0
2142595,2008,4,28,1,955.0,1457.0,-3.0,166.0,1303,8.0
2142596,2008,4,2,3,1038.0,1501.0,10.0,120.0,1009,8.0
2142597,2008,4,28,1,1557.0,1913.0,-4.0,114.0,965,8.0
2142598,2008,4,20,7,1340.0,1558.0,-17.0,115.0,925,8.0
2142599,2008,4,8,2,929.0,1422.0,-17.0,155.0,1222,8.0
2142600,2008,4,25,5,2115.0,2351.0,12.0,134.0,938,8.0
2142601,2008,4,4,5,1210.0,1612.0,-11.0,225.0,1608,8.0
2142602,2008,4,9,3,1737.0,2116.0,17.0,127.0,1076,8.0
2142603,2008,4,8,2,2001.0,2256.0,-9.0,96.0,787,8.0
2142604,2008,4,16,3,1825.0,2101.0,-30.0,198.0,1597,8.0
2142605,2008,4,1,2,1136.0,1533.0,41.0,398.0,2565,8.0
2142606,2008,4,20,7,1656.0,1934.0,-14.0,139.0,925,8.0
2142607,2008,4,18,5,1024.0,1356.0,-9.0,132.0,1091,8.0
2142608,2008,4,21,1,1608.0,1722.0,17.0,32.0,140,8.0
2142609,2008,4,22,2,812.0,1315.0,-8.0,167.0,1303,8.0
2142610,2008,4,4,5,712.0,1113.0,5.0,207.0,1608,8.0
2142611,2008,4,11,5,1919.0,2319.0,68.0,194.0,1608,8.0
2142612,2008,4,12,6,702.0,1110.0,4.0,223.0,1608,8.0
2142613,2008,4,18,5,751.0,916.0,9.0,56.0,305,8.0
2142614,2008,4,14,1,1047.0,1355.0,7.0,168.0,1065,8.0
2142615,2008,4,23,3,1551.0,1910.0,-7.0,121.0,965,8.0
2142616,2008,4,15,2,852.0,1030.0,2.0,262.0,2053,8.0
2142617,2008,4,27,7,1008.0,1444.0,-2.0,132.0,1009,8.0
2142618,2008,4,30,3,1219.0,1548.0,-23.0,134.0,1076,8.0
2142619,2008,4,25,5,1748.0,2021.0,12.0,125.0,938,8.0
2142620,2008,4,14,1,1451.0,1756.0,-3.0,134.0,1065,8.0
2142621,2008,4,10,4,735.0,937.0,11.0,164.0,1076,8.0
2142622,2008,4,14,1,2331.0,702.0,20.0,253.0,2053,8.0
2142623,2008,4,1,2,1724.0,130.0,94.0,281.0,2565,8.0
2142624,2008,4,14,1,701.0,926.0,-22.0,127.0,1024,8.0
2142625,2008,4,27,7,651.0,915.0,3.0,309.0,2133,8.0
2142626,2008,4,10,4,1037.0,1138.0,7.0,40.0,191,8.0
2142627,2008,4,2,3,648.0,943.0,15.0,334.0,2133,8.0
2142628,2008,4,23,3,739.0,905.0,-2.0,184.0,1303,8.0
2142629,2008,4,18,5,1926.0,2222.0,29.0,261.0,1874,8.0
2142630,2008,4,17,4,1046.0,1411.0,-1.0,130.0,1076,8.0
2142631,2008,4,7,1,614.0,1147.0,-17.0,189.0,1608,8.0
2142632,2008,4,16,3,602.0,1135.0,-6.0,192.0,1609,8.0
2142633,2008,4,10,4,1224.0,1320.0,15.0,42.0,191,8.0
2142634,2008,4,27,7,1802.0,2311.0,4.0,166.0,1379,8.0
2142635,2008,4,20,7,2109.0,2336.0,-4.0,248.0,1874,8.0
2142636,2008,4,7,1,1656.0,1930.0,-18.0,133.0,925,8.0
2142637,2008,4,30,3,1652.0,1852.0,-15.0,164.0,1076,8.0
2142638,2008,1,11,5,906.0,1204.0,-12.0,159.0,1080,14.0
2142639,2008,1,30,3,1642.0,1800.0,14.0,41.0,200,14.0
2142640,2008,1,4,5,2032.0,2350.0,26.0,265.0,1805,14.0
2142641,2008,1,18,5,1339.0,1447.0,35.0,39.0,140,14.0
2142642,2008,1,28,1,1915.0,2253.0,51.0,107.0,845,14.0
2142643,2008,1,27,7,922.0,1317.0,2.0,154.0,1208,14.0
2142644,2008,1,3,4,1216.0,1452.0,-8.0,191.0,1372,14.0
2142645,2008,1,19,6,1616.0,1845.0,-16.0,124.0,1025,14.0
2142646,2008,1,24,4,1454.0,1545.0,6.0,28.0,140,14.0
2142647,2008,1,16,3,1042.0,1259.0,-13.0,114.0,925,14.0
2142648,2008,1,27,7,639.0,756.0,-5.0,103.0,689,14.0
2142649,2008,1,2,3,1153.0,1655.0,-8.0,163.0,1269,14.0
2142650,2008,1,6,7,1734.0,2001.0,-14.0,177.0,1235,14.0
2142651,2008,1,15,2,1641.0,1835.0,-5.0,73.0,404,14.0
2142652,2008,1,9,3,807.0,1226.0,0.0,173.0,1417,14.0
2142653,2008,1,11,5,612.0,816.0,22.0,71.0,404,14.0
2142654,2008,1,2,3,558.0,834.0,-6.0,176.0,1190,14.0
2142655,2008,1,20,7,1628.0,1801.0,12.0,45.0,224,14.0
2142656,2008,1,14,1,757.0,1021.0,-7.0,125.0,895,14.0
2142657,2008,1,29,2,826.0,929.0,4.0,31.0,140,14.0
2142658,2008,1,24,4,1227.0,1414.0,40.0,36.0,140,14.0
2142659,2008,1,1,2,1946.0,2334.0,11.0,136.0,1190,14.0
2142660,2008,1,4,5,657.0,1056.0,11.0,160.0,1167,14.0
2142661,2008,1,13,7,859.0,1206.0,-7.0,160.0,1080,14.0
2142662,2008,1,15,2,1904.0,2021.0,-4.0,41.0,199,14.0
2142663,2008,1,5,6,1012.0,1353.0,3.0,135.0,1091,14.0
2142664,2008,1,4,5,1136.0,1332.0,-29.0,160.0,1167,14.0
2142665,2008,1,7,1,800.0,1208.0,-2.0,166.0,1324,14.0
2142666,2008,1,3,4,628.0,1118.0,20.0,209.0,1504,14.0
2142667,2008,1,5,6,611.0,922.0,6.0,109.0,744,14.0
2142668,2008,1,7,1,1851.0,1948.0,-4.0,39.0,253,14.0
2142669,2008,1,21,1,1854.0,2032.0,-23.0,62.0,404,14.0
2142670,2008,1,10,4,1548.0,1645.0,5.0,29.0,140,14.0
2142671,2008,1,17,4,1624.0,1756.0,-25.0,74.0,418,14.0
2142672,2008,1,31,4,1626.0,1755.0,9.0,35.0,200,14.0
2142673,2008,1,25,5,1330.0,1612.0,-13.0,202.0,1324,14.0
2142674,2008,1,11,5,1700.0,1927.0,-3.0,126.0,895,14.0
2142675,2008,1,2,3,935.0,1109.0,-3.0,175.0,1269,14.0
2142676,2008,1,22,2,1908.0,2222.0,15.0,138.0,1034,14.0
2142677,2008,1,6,7,1258.0,1653.0,-6.0,149.0,1235,14.0
2142678,2008,1,19,6,1222.0,1544.0,20.0,184.0,1025,14.0
2142679,2008,1,8,2,800.0,1217.0,-9.0,178.0,1417,14.0
2142680,2008,1,24,4,1848.0,2224.0,22.0,118.0,845,14.0
2142681,2008,1,22,2,842.0,1034.0,29.0,88.0,418,14.0
2142682,2008,1,20,7,826.0,944.0,-18.0,59.0,418,14.0
2142683,2008,1,28,1,1453.0,1601.0,-1.0,53.0,316,14.0
2142684,2008,1,27,7,1724.0,1824.0,-11.0,44.0,224,14.0
2142685,2008,1,9,3,558.0,719.0,-21.0,119.0,845,14.0
2142686,2008,1,30,3,1258.0,1555.0,63.0,100.0,745,14.0
2142687,2008,1,24,4,642.0,931.0,76.0,200.0,1076,14.0
2142688,2008,1,29,2,1226.0,1336.0,2.0,44.0,140,14.0
2142689,2008,1,29,2,555.0,737.0,-3.0,139.0,845,14.0
2142690,2008,1,28,1,1216.0,1329.0,96.0,56.0,316,14.0
2142691,2008,1,28,1,622.0,742.0,3.0,49.0,224,14.0
2142692,2008,1,24,4,1627.0,1717.0,2.0,29.0,140,14.0
2142693,2008,1,12,6,1600.0,1834.0,-10.0,118.0,927,14.0
2142694,2008,1,25,5,824.0,1243.0,13.0,166.0,1324,14.0
2142695,2008,1,17,4,1854.0,2021.0,-34.0,61.0,404,14.0
2142696,2008,1,27,7,1359.0,1615.0,-25.0,163.0,1208,14.0
2142697,2008,1,29,2,1553.0,1710.0,27.0,42.0,224,14.0
2142698,2008,1,11,5,1300.0,1545.0,-20.0,145.0,1080,14.0
2142699,2008,1,9,3,1856.0,2032.0,-13.0,75.0,562,14.0
2142700,2008,1,3,4,1539.0,1644.0,-13.0,42.0,224,14.0
2142701,2008,1,26,6,1230.0,1700.0,-15.0,172.0,1372,14.0
2142702,2008,1,20,7,1445.0,1550.0,-3.0,41.0,224,14.0
2142703,2008,1,17,4,1051.0,1501.0,-6.0,163.0,1416,14.0
2142704,2008,1,17,4,657.0,1013.0,19.0,163.0,1034,14.0
2142705,2008,1,24,4,1106.0,1155.0,-7.0,29.0,140,14.0
2142706,2008,1,22,2,1102.0,1409.0,14.0,225.0,1416,14.0
2142707,2008,1,2,3,1749.0,1841.0,1.0,27.0,140,14.0
2142708,2008,1,3,4,1747.0,1852.0,-6.0,45.0,305,14.0
2142709,2008,1,31,4,1043.0,1459.0,-16.0,169.0,1372,14.0
2142710,2008,1,10,4,1714.0,2146.0,-14.0,182.0,1504,14.0
2142711,2008,1,21,1,645.0,950.0,-4.0,156.0,1034,14.0
2142712,2008,1,25,5,1730.0,1845.0,5.0,51.0,224,14.0
2142713,2008,1,21,1,1621.0,1757.0,-24.0,76.0,418,14.0
2142714,2008,1,5,6,1455.0,1652.0,-6.0,158.0,1091,14.0
2142715,2008,1,10,4,559.0,759.0,5.0,94.0,562,14.0
2142716,2008,1,26,6,1842.0,2120.0,-5.0,114.0,745,14.0
2142717,2008,1,9,3,1303.0,1556.0,-24.0,200.0,1417,14.0
2142718,2008,1,16,3,1904.0,2145.0,-22.0,125.0,1034,14.0
2142719,2008,1,31,4,1951.0,2120.0,60.0,51.0,200,14.0
2142720,2008,1,18,5,906.0,1303.0,28.0,251.0,1504,14.0
2142721,2008,1,8,2,1300.0,1602.0,-18.0,214.0,1417,14.0
2142722,2008,1,13,7,1732.0,2000.0,30.0,125.0,895,14.0
2142723,2008,1,1,2,646.0,735.0,-15.0,28.0,140,14.0
2142724,2008,1,13,7,1302.0,1611.0,6.0,161.0,1080,14.0
2142725,2008,1,28,1,1634.0,1802.0,4.0,61.0,316,14.0
2142726,2008,1,30,3,1953.0,2117.0,57.0,48.0,200,14.0
2142727,2008,1,8,2,1843.0,2154.0,-8.0,105.0,845,14.0
2142728,2008,1,16,3,1428.0,1729.0,45.0,154.0,925,14.0
2142729,2008,1,31,4,647.0,957.0,-3.0,223.0,1372,14.0
2142730,2008,1,4,5,1454.0,1940.0,39.0,170.0,1167,14.0
2142731,2008,1,1,2,1512.0,1628.0,-4.0,54.0,316,14.0
2142732,2008,1,20,7,1038.0,1405.0,11.0,238.0,1416,14.0
2142733,2008,1,18,5,1540.0,1909.0,-21.0,114.0,1091,14.0
2142734,2008,1,12,6,920.0,1135.0,9.0,118.0,895,14.0
2142735,2008,1,12,6,1230.0,1511.0,-4.0,139.0,927,14.0
2142736,2008,1,7,1,1324.0,1557.0,-28.0,194.0,1324,14.0
2142737,2008,1,20,7,1908.0,2156.0,-11.0,138.0,1034,14.0
2142738,2008,1,23,3,1935.0,2310.0,13.0,125.0,1076,14.0
2142739,2008,1,23,3,1539.0,1840.0,47.0,162.0,1034,14.0
2142740,2008,1,25,5,605.0,734.0,-6.0,127.0,845,14.0
2142741,2008,1,29,2,1738.0,2223.0,12.0,191.0,1372,14.0
2142742,2008,1,22,2,615.0,806.0,12.0,74.0,404,14.0
2142743,2008,1,16,3,702.0,959.0,16.0,209.0,1208,14.0
2142744,2008,1,30,3,630.0,903.0,-5.0,126.0,745,14.0
2142745,2008,1,8,2,618.0,722.0,-3.0,43.0,253,14.0
2142746,2008,1,21,1,1037.0,1507.0,0.0,179.0,1416,14.0
2142747,2008,1,1,2,1707.0,1839.0,11.0,55.0,316,14.0
2142748,2008,2,17,7,1254.0,1356.0,-7.0,40.0,191,14.0
2142749,2008,2,18,1,1033.0,1206.0,-7.0,112.0,719,14.0
2142750,2008,2,20,3,1840.0,2014.0,-2.0,56.0,200,14.0
2142751,2008,2,3,7,1326.0,1611.0,-14.0,205.0,1324,14.0
2142752,2008,2,3,7,759.0,1153.0,-16.0,154.0,1324,14.0
2142753,2008,2,4,1,1843.0,2207.0,5.0,104.0,845,14.0
2142754,2008,2,9,6,551.0,819.0,15.0,107.0,563,14.0
2142755,2008,2,10,7,1635.0,2110.0,235.0,181.0,1372,14.0
2142756,2008,2,1,5,923.0,1239.0,14.0,273.0,1805,14.0
2142757,2008,2,29,5,2124.0,2341.0,17.0,111.0,781,14.0
2142758,2008,2,1,5,1905.0,2204.0,-3.0,135.0,1034,14.0
2142759,2008,2,8,5,728.0,921.0,28.0,45.0,200,14.0
2142760,2008,2,28,4,1859.0,2135.0,-8.0,136.0,925,14.0
2142761,2008,2,23,6,1559.0,1912.0,75.0,103.0,745,14.0
2142762,2008,2,9,6,854.0,1130.0,-6.0,136.0,927,14.0
2142763,2008,2,25,1,728.0,845.0,-5.0,50.0,200,14.0
2142764,2008,2,20,3,926.0,1103.0,7.0,44.0,200,14.0
2142765,2008,2,21,4,1532.0,1651.0,16.0,42.0,200,14.0
2142766,2008,2,14,4,1008.0,1119.0,4.0,38.0,191,14.0
2142767,2008,2,29,5,1830.0,1958.0,-10.0,130.0,861,14.0
2142768,2008,2,28,4,1024.0,1120.0,5.0,32.0,140,14.0
2142769,2008,2,5,2,858.0,1325.0,15.0,175.0,1400,14.0
2142770,2008,2,5,2,1847.0,2017.0,74.0,66.0,462,14.0
2142771,2008,2,23,6,713.0,1149.0,12.0,163.0,1372,14.0
2142772,2008,2,4,1,1345.0,1701.0,6.0,113.0,744,14.0
2142773,2008,2,8,5,953.0,1133.0,44.0,53.0,200,14.0
2142774,2008,2,25,1,1956.0,2329.0,20.0,220.0,1372,14.0
2142775,2008,2,29,5,1445.0,1752.0,3.0,109.0,861,14.0
2142776,2008,2,20,3,1357.0,1530.0,-1.0,63.0,200,14.0
2142777,2008,2,25,1,1717.0,1908.0,-4.0,60.0,200,14.0
2142778,2008,2,23,6,1945.0,2112.0,16.0,109.0,719,14.0
2142779,2008,2,2,6,1759.0,1950.0,-1.0,146.0,956,14.0
2142780,2008,2,9,6,1853.0,2111.0,-20.0,112.0,895,14.0
2142781,2008,2,7,4,1441.0,1620.0,0.0,123.0,719,14.0
2142782,2008,2,29,5,715.0,1112.0,5.0,144.0,1076,14.0
2142783,2008,2,25,1,1523.0,1642.0,7.0,45.0,200,14.0
2142784,2008,2,28,4,1338.0,1443.0,-12.0,50.0,305,14.0
2142785,2008,2,19,2,1839.0,1950.0,16.0,45.0,200,14.0
2142786,2008,2,20,3,1627.0,1748.0,-7.0,41.0,200,14.0
2142787,2008,2,18,1,834.0,947.0,-1.0,48.0,200,14.0
2142788,2008,2,21,4,1955.0,2356.0,47.0,231.0,1372,14.0
2142789,2008,2,9,6,1540.0,1807.0,-8.0,127.0,895,14.0
2142790,2008,2,11,1,912.0,1100.0,33.0,132.0,719,14.0
2142791,2008,2,15,5,723.0,1110.0,42.0,215.0,1417,14.0
2142792,2008,2,28,4,637.0,743.0,-20.0,104.0,689,14.0
2142793,2008,2,21,4,1735.0,1902.0,-10.0,55.0,200,14.0
2142794,2008,2,19,2,630.0,737.0,-3.0,41.0,200,14.0
2142795,2008,2,19,2,1441.0,1809.0,104.0,93.0,719,14.0
2142796,2008,2,26,2,1700.0,2048.0,145.0,97.0,719,14.0
2142797,2008,2,27,3,1734.0,1912.0,27.0,40.0,199,14.0
2142798,2008,2,13,3,1021.0,1238.0,153.0,72.0,418,14.0
2142799,2008,2,14,4,1644.0,2126.0,-6.0,191.0,1417,14.0
2142800,2008,2,3,7,1724.0,1828.0,-7.0,46.0,224,14.0
2142801,2008,2,17,7,1508.0,1749.0,18.0,126.0,925,14.0
2142802,2008,2,17,7,1833.0,2216.0,15.0,121.0,719,14.0
2142803,2008,2,21,4,641.0,1000.0,9.0,226.0,1372,14.0
2142804,2008,2,16,6,909.0,1239.0,9.0,118.0,965,14.0
2142805,2008,2,6,3,1007.0,1322.0,24.0,94.0,711,14.0
2142806,2008,2,14,4,608.0,914.0,-7.0,102.0,744,14.0
2142807,2008,2,24,7,1913.0,2036.0,-4.0,41.0,200,14.0
2142808,2008,2,9,6,1222.0,1429.0,-34.0,111.0,927,14.0
2142809,2008,2,11,1,1132.0,1448.0,27.0,101.0,719,14.0
2142810,2008,2,11,1,1608.0,1756.0,-8.0,80.0,404,14.0
2142811,2008,2,18,1,628.0,756.0,16.0,48.0,200,14.0
2142812,2008,2,4,1,1153.0,1313.0,0.0,108.0,744,14.0
2142813,2008,2,5,2,1429.0,1619.0,13.0,83.0,462,14.0
2142814,2008,2,23,6,1233.0,1500.0,22.0,107.0,745,14.0
2142815,2008,2,29,5,1147.0,1359.0,4.0,152.0,1076,14.0
2142816,2008,2,19,2,1035.0,1201.0,-12.0,117.0,719,14.0
2142817,2008,2,6,3,1742.0,1915.0,60.0,63.0,200,14.0
2142818,2008,2,25,1,923.0,1048.0,-8.0,46.0,200,14.0
2142819,2008,2,15,5,1146.0,1346.0,42.0,157.0,926,14.0
2142820,2008,2,24,7,1226.0,1342.0,-24.0,110.0,719,14.0
2142821,2008,2,13,3,1338.0,1705.0,190.0,214.0,1416,14.0
2142822,2008,2,28,4,1153.0,1258.0,-7.0,45.0,305,14.0
2142823,2008,2,1,5,1348.0,1649.0,-6.0,99.0,744,14.0
2142824,2008,2,7,4,824.0,935.0,-11.0,41.0,200,14.0
2142825,2008,2,8,5,2053.0,2211.0,-3.0,36.0,200,14.0
2142826,2008,2,6,3,815.0,948.0,23.0,133.0,711,14.0
2142827,2008,2,18,1,1557.0,1901.0,156.0,94.0,719,14.0
2142828,2008,2,25,1,1246.0,1405.0,-30.0,57.0,200,14.0
2142829,2008,2,14,4,1158.0,1254.0,4.0,40.0,191,14.0
2142830,2008,2,7,4,628.0,740.0,-11.0,48.0,200,14.0
2142831,2008,2,6,3,1425.0,1545.0,6.0,52.0,200,14.0
2142832,2008,2,27,3,1516.0,1647.0,28.0,52.0,199,14.0
2142833,2008,2,27,3,1946.0,2230.0,15.0,110.0,745,14.0
2142834,2008,2,10,7,1042.0,1345.0,-9.0,221.0,1416,14.0
2142835,2008,2,7,4,1141.0,1308.0,4.0,52.0,200,14.0
2142836,2008,2,5,2,601.0,749.0,9.0,138.0,845,14.0
2142837,2008,2,14,4,1509.0,1603.0,-5.0,40.0,191,14.0
2142838,2008,2,26,2,1441.0,1623.0,137.0,122.0,719,14.0
2142839,2008,2,18,1,2130.0,2305.0,169.0,63.0,200,14.0
2142840,2008,2,26,2,709.0,1110.0,-30.0,161.0,1372,14.0
2142841,2008,2,21,4,1036.0,1457.0,-5.0,155.0,1372,14.0
2142842,2008,2,24,7,840.0,1145.0,-5.0,95.0,719,14.0
2142843,2008,2,17,7,1114.0,1212.0,-2.0,39.0,191,14.0
2142844,2008,2,28,4,1538.0,1811.0,-6.0,128.0,925,14.0
2142845,2008,2,6,3,1957.0,2203.0,94.0,61.0,200,14.0
2142846,2008,2,24,7,1446.0,1802.0,-21.0,101.0,719,14.0
2142847,2008,2,20,3,726.0,848.0,-2.0,50.0,200,14.0
2142848,2008,2,2,6,638.0,940.0,-12.0,158.0,1034,14.0
2142849,2008,2,4,1,1005.0,1100.0,3.0,38.0,140,14.0
2142850,2008,2,19,2,826.0,1005.0,17.0,56.0,200,14.0
2142851,2008,2,10,7,820.0,1009.0,7.0,74.0,418,14.0
2142852,2008,2,16,6,1337.0,1606.0,50.0,164.0,965,14.0
2142853,2008,2,15,5,1421.0,1749.0,35.0,129.0,926,14.0
2142854,2008,2,10,7,1447.0,1550.0,-3.0,43.0,224,14.0
2142855,2008,2,28,4,843.0,940.0,-2.0,29.0,140,14.0
2142856,2008,2,7,4,1757.0,2108.0,9.0,97.0,719,14.0
2142857,2008,2,4,1,630.0,742.0,3.0,49.0,224,14.0
2142858,2008,2,14,4,1334.0,1424.0,-12.0,38.0,191,14.0
2142859,2008,2,18,1,1946.0,2114.0,199.0,46.0,200,14.0
2142860,2008,2,2,6,1343.0,1709.0,-4.0,123.0,956,14.0
2142861,2008,2,4,1,840.0,935.0,10.0,28.0,140,14.0
2142862,2008,3,3,1,1616.0,1814.0,49.0,131.0,861,14.0
2142863,2008,3,18,2,1224.0,1441.0,-16.0,102.0,745,14.0
2142864,2008,3,8,6,835.0,1227.0,54.0,194.0,998,14.0
2142865,2008,3,2,7,1430.0,1720.0,-27.0,202.0,1416,14.0
2142866,2008,3,21,5,1556.0,1928.0,101.0,215.0,1416,14.0
2142867,2008,3,24,1,1448.0,1746.0,-1.0,201.0,1416,14.0
2142868,2008,3,12,3,951.0,1218.0,-16.0,127.0,925,14.0
2142869,2008,3,2,7,1853.0,2201.0,4.0,101.0,817,14.0
2142870,2008,3,27,4,1958.0,2302.0,14.0,100.0,817,14.0
2142871,2008,3,21,5,2009.0,2333.0,67.0,118.0,964,14.0
2142872,2008,3,22,6,806.0,947.0,-16.0,136.0,964,14.0
2142873,2008,3,16,7,1431.0,1733.0,0.0,102.0,787,14.0
2142874,2008,3,5,3,1031.0,1424.0,-15.0,149.0,1235,14.0
2142875,2008,3,13,4,1053.0,1440.0,1.0,145.0,1235,14.0
2142876,2008,3,2,7,900.0,1336.0,7.0,181.0,1416,14.0
2142877,2008,3,21,5,1007.0,1510.0,80.0,183.0,1416,14.0
2142878,2008,3,24,1,917.0,1409.0,19.0,204.0,1416,14.0
2142879,2008,3,14,5,1536.0,1803.0,-9.0,121.0,925,14.0
2142880,2008,3,19,3,1531.0,1800.0,-12.0,114.0,925,14.0
2142881,2008,3,31,1,1755.0,2043.0,151.0,142.0,925,14.0
2142882,2008,3,27,4,658.0,912.0,-12.0,169.0,1008,14.0
2142883,2008,3,8,6,2139.0,10.0,52.0,130.0,1068,14.0
2142884,2008,3,20,4,543.0,645.0,4.0,41.0,191,14.0
2142885,2008,3,15,6,1723.0,2036.0,3.0,220.0,1400,14.0
2142886,2008,3,30,7,626.0,926.0,-5.0,152.0,1086,14.0
2142887,2008,3,30,7,1022.0,1323.0,-1.0,154.0,1086,14.0
2142888,2008,3,22,6,1123.0,1554.0,-10.0,190.0,1597,14.0
2142889,2008,3,22,6,1640.0,2001.0,-12.0,239.0,1597,14.0
2142890,2008,3,1,6,1426.0,1622.0,-10.0,147.0,964,14.0
2142891,2008,3,10,1,1459.0,1713.0,44.0,157.0,964,14.0
2142892,2008,3,14,5,638.0,751.0,12.0,51.0,253,14.0
2142893,2008,3,23,7,553.0,1154.0,5.0,206.0,1635,14.0
2142894,2008,3,16,7,906.0,1029.0,1.0,63.0,305,14.0
2142895,2008,3,23,7,1938.0,2335.0,-5.0,148.0,1235,14.0
2142896,2008,3,24,1,1912.0,2334.0,14.0,165.0,1235,14.0
2142897,2008,3,27,4,1724.0,1853.0,-5.0,116.0,817,14.0
2142898,2008,3,28,5,855.0,1331.0,11.0,187.0,1400,14.0
2142899,2008,3,4,2,1208.0,1316.0,-4.0,53.0,305,14.0
2142900,2008,3,26,3,1731.0,2019.0,99.0,59.0,404,14.0
2142901,2008,3,24,1,544.0,801.0,-15.0,179.0,1235,14.0
2142902,2008,3,25,2,538.0,800.0,-16.0,175.0,1235,14.0
2142903,2008,3,15,6,1130.0,1613.0,-11.0,184.0,1569,14.0
2142904,2008,3,14,5,2243.0,2346.0,4.0,37.0,191,14.0
2142905,2008,3,19,3,35.0,130.0,108.0,34.0,191,14.0
2142906,2008,3,31,1,8.0,100.0,78.0,34.0,191,14.0
2142907,2008,3,6,4,1627.0,2106.0,-12.0,187.0,1597,14.0
2142908,2008,3,9,7,959.0,1339.0,-25.0,138.0,1167,14.0
2142909,2008,3,19,3,550.0,658.0,9.0,46.0,224,14.0
2142910,2008,3,31,1,537.0,642.0,-7.0,41.0,224,14.0
2142911,2008,3,19,3,742.0,1131.0,-6.0,145.0,1235,14.0
2142912,2008,3,31,1,730.0,1139.0,2.0,157.0,1235,14.0
2142913,2008,3,5,3,1902.0,2053.0,-21.0,92.0,643,14.0
2142914,2008,3,9,7,648.0,909.0,-5.0,181.0,1167,14.0
2142915,2008,3,11,2,712.0,1024.0,-4.0,209.0,1417,14.0
2142916,2008,3,19,3,1211.0,1451.0,1.0,195.0,1235,14.0
2142917,2008,3,31,1,1217.0,1433.0,-17.0,179.0,1235,14.0
2142918,2008,3,4,2,2138.0,2257.0,14.0,109.0,744,14.0
2142919,2008,3,12,3,2129.0,2240.0,-3.0,107.0,744,14.0
2142920,2008,3,11,2,1112.0,1215.0,5.0,30.0,140,14.0
2142921,2008,3,16,7,1146.0,1232.0,27.0,26.0,140,14.0
2142922,2008,3,11,2,1443.0,1724.0,-2.0,136.0,925,14.0
2142923,2008,3,20,4,739.0,1200.0,-23.0,170.0,1417,14.0
2142924,2008,3,20,4,1257.0,1601.0,-15.0,210.0,1417,14.0
2142925,2008,3,10,1,1753.0,2226.0,45.0,168.0,1417,14.0
2142926,2008,3,9,7,1435.0,1636.0,11.0,89.0,487,14.0
2142927,2008,3,28,5,1431.0,1642.0,17.0,98.0,487,14.0
2142928,2008,3,12,3,1317.0,1700.0,11.0,132.0,986,14.0
2142929,2008,3,23,7,1242.0,1608.0,-11.0,124.0,986,14.0
2142930,2008,3,17,1,631.0,814.0,10.0,135.0,719,14.0
2142931,2008,3,18,2,553.0,705.0,-11.0,49.0,200,14.0
2142932,2008,3,7,5,723.0,907.0,17.0,54.0,200,14.0
2142933,2008,3,7,5,934.0,1052.0,-4.0,40.0,200,14.0
2142934,2008,3,26,3,1056.0,1159.0,-6.0,43.0,200,14.0
2142935,2008,3,17,1,1330.0,1446.0,11.0,42.0,200,14.0
2142936,2008,3,18,2,1601.0,1932.0,36.0,239.0,1372,14.0
2142937,2008,3,30,7,2049.0,2348.0,-6.0,204.0,1372,14.0
2142938,2008,3,30,7,1740.0,2012.0,11.0,106.0,745,14.0
2142939,2008,3,26,3,753.0,1009.0,-8.0,104.0,745,14.0
2142940,2008,3,12,3,724.0,911.0,6.0,123.0,719,14.0
2142941,2008,3,30,7,1424.0,1653.0,28.0,121.0,745,14.0
2142942,2008,3,18,2,757.0,1045.0,6.0,118.0,745,14.0
2142943,2008,3,7,5,1553.0,1720.0,45.0,47.0,200,14.0
2142944,2008,3,11,2,1813.0,2138.0,-23.0,97.0,719,14.0
2142945,2008,3,17,1,848.0,1145.0,-8.0,86.0,719,14.0
2142946,2008,3,7,5,1256.0,1458.0,23.0,92.0,200,14.0
2142947,2008,3,17,1,1744.0,1913.0,-2.0,42.0,200,14.0
2142948,2008,3,17,1,1523.0,1712.0,1.0,50.0,200,14.0
2142949,2008,3,7,5,1804.0,2012.0,60.0,92.0,200,14.0
2142950,2008,3,3,1,1848.0,2200.0,38.0,112.0,861,14.0
